txn_id,timestamp,user_id,merchant_id,amount,utr,mcc,status,merchant_name,mcc_m,merchant_category,business_type,city,state,onboarding_date,settlement_account,merchant_status,declared_avg_ticket_size,complaint_id,user_id_cb,merchant_id_cb,transaction_timestamp,reported_timestamp,disputed_amount,reason_code,complaint_text,resolution_status,bank_response_timestamp,severity,channel,is_chargeback
TXN00006048,2026-02-19 06:07:45,USR35347,MCH4446,12658.43,UTR7003486634,5411.0,TXN_SUCCESS,,,,,,,,,,,,,,,,,,,,,,,0
TXN00015051,,USR56391,MCH2860,21759.52,UTR6852144005,5411.0,F,Ahluwalia Ltd,7011,HOTEL_LODGING,Private Limited,Bengaluru,Karnataka,27/01/2026,EAAS5526551207941,A,Rs. 250,,,,,,,,,,,,,0
TXN00005993,2026-02-01 13:37:27,USR59280,MCH9441,11494.48,UTR8383037867,,SUCCESS,,,,,,,,,,,,,,,,,,,,,,,0
TXN00012960,2026-01-06 19:41:01,USR10591,MCH6720,0.24954,UTR 3924129620,,TXN_SUCCESS,"dhingra, shukla and edwin",5912,MEDICAL,PARTNERSHIP,amritsar,Punjab,07/08/2025,XXXX5057,Live,Rs. 638,,,,,,,,,,,,,0
TXN00017547,,USR31165,MCH4770,19816.85,UTR8522204259,,COMPLETED,Mahal-Sood,5411,GROCERY_STORE,Sole Proprietor,jaipur,Rajasthan,17/12/2024,5162215595,I,₹489.82,,,,,,,,,,,,,0
TXN00017065,,USR98164,MCH7702,20313.15,UTR0716285355,5411.0,TXN_SUCCESS,Ahuja-Nayar,05411,GROCERY,Private Limited,Ludhiana,Punjab,2024/10/04,,SUSPENDED,,,,,,,,,,,,,,0
TXN00005164,2026-01-27 09:42:11,USR25118,MCH2230,11719.24,UTR6283726175,4131.0,TXN_SUCCESS,,,,,,,,,,,,,,,,,,,,,,,0
TXN00017986,,USR83504,MCH2780,11989.01,UTR4610094149,,TXN_FAILED,,,,,,,,,,,,,,,,,,,,,,,0
TXN00008730,,USR18850,MCH3274,7109.76,UTR 7502796623,7011.0,TXN_SUCCESS,,,,,,,,,,,,,,,,,,,,,,,0
TXN00003789,2026-02-02 07:51:47,USR13008,MCH7662,2976.54,UTR2179466847,5812.0,TXN_SUCCESS,,,,,,,,,,,CBK0002160,USR91387,MCH3992,2026/03/09,2026-03-13 00:02:43,1061.09,complaint,COMPLAINT RECEIVED AFTER MULTIPLE FAILED ATTEMPTS.,Pending Bank,31-Mar-2026,MEDIUM,Call Center,1
TXN00017214,,USR98564,MCH1113,2017.27,UTR3860137303,5812.0,Success,,,,,,,,,,,CBK0000893,USR89151,mch7710,03-06-2026,08-Mar-2026,-1267.1,FRAUD,User reports money deducted but merchant denies receiving payment.,PENDING_BANK,03-21-2026,P3,Email,1
TXN00002480,2026-02-13 03:03:28,USR46861,MCH4783,19857.32,UTR 8759429340,5912.0,COMPLETED,,,,,,,,,,,CBK0002113,USR 12658,MCH3815,03-27-2026,2026/04/02,"INR 5,722.09",fraud,Merchant service was not delivered after payment.,REJECTED,1776092981,High,CHATBOT,1
TXN00002264,2026-01-17 20:16:55,USR92210,MCH5487,11090.07,UTR9008178961,5912.0,SUCCESS,,,,,,,,,,,,,,,,,,,,,,,0
TXN00005477,2026-01-29 14:16:29,USR28535,MCH9186,8241.19,UTR3508279108,7011.0,COMPLETED,,,,,,,,,,,,,,,,,,,,,,,0
TXN00018907,,USR72419,MCH8505,20518.0,UTR5632639547,5411.0,SUCCESS,Kamdar-Ghosh,5942,BOOK STORE,private_limited,jaipur,Rajasthan,2023/08/02,XXXX4333,A,₹517.98,,,,,,,,,,,,,0
TXN00018418,,USR39961,MCH1493,20776.86,UTR 0661121558,,SUCCESS,,,,,,,,,,,CBK0002218,USR35410,MCH7622,2026-03-13 08:55:08,03-16-2026,671.84,Customer Dispute,Customer says transaction was not authorized.,WIP,08/04/2026,H,Branch,1
TXN00007084,,USR10716,MCH6386,12109.77,UTR5200819901,5411.0,S,Mahajan Inc,5311,RETAIL,individual,ASR,Punjab,02-03-2025,,ACTIVE,,CBK0001797,USR14626,MCH7878,2026/02/07,02-10-2026,"INR 2,000.05",Customer Dispute,Complaint received after multiple failed attempts.,RESOLVED,,Low,ivr,1
TXN00017963,2026-01-31 00:46:31,USR61304,MCH1710,10850.86,UTR 3903788227,5912.0,F,"talwar, goyal and dhillon",5812,FOOD,PARTNERSHIP,Dilli,Delhi,2025/11/26,,Enabled,₹542.31,,,,,,,,,,,,,0
TXN00010988,2026-02-08 07:04:25,USR16902,MCH9379,1084.92,UTR3360632328,5812.0,S,,,,,,,,,,,,,,,,,,,,,,,0
TXN00008929,,USR21024,MCH2269,3095.35,686698716641,7011.0,Declined,"dalal, samra and kala",7011,HOTEL,sole_proprietor,Pune,Maharashtra,08/10/2025,,ACTIVE,-356.96,,,,,,,,,,,,,0
TXN00004706,,USR28012,MCH6735,10560.58,UTR 2589811735,5411.0,S,,,,,,,,,,,,,,,,,,,,,,,0
TXN00010417,2026-03-31 22:03:19,USR63413,MCH6569,17447.95,UTR8723435255,4131.0,TXN_SUCCESS,,,,,,,,,,,,,,,,,,,,,,,0
TXN00015264,2026-03-20 02:17:27,USR61197,MCH4111,11655.43,UTR9702806040,5411.0,Success,Brahmbhatt LLC,5999,MISCELLANEOUS,partnership,LKO,Uttar Pradesh,,,SUSPENDED,682.69,,,,,,,,,,,,,0
TXN00008529,2026-01-04 08:46:13,USR55640,MCH7433,17004.35,294313791647,5812.0,TXN_SUCCESS,"Sahota, Desai and Sarma",5999,MISC RETAIL,INDIVIDUAL,pune,Maharashtra,24-Feb-2024,,A,₹867.14,CBK0000966,USR-53527,6984,22/01/2026 01:41 AM,2026-01-23 15:41:54,"3,107.14",charged twice,User claims account was compromised before transaction.,IN_PROGRESS,,High,CHATBOT,1
TXN00016545,2026-02-10 10:30:12,USR93827,MCH2850,16290.39,UTR3842662000,5411.0,S,Gera-Seth,4814,TELECOM,Private Limited,Madras,Tamil Nadu,15-Mar-2023,,Live,689.16,CBK0001727,USR45053,MCH5655,1772649839,07/03/2026,INR 268.66,not done by me,Customer complaint text unclear due to poor call center notes.,In Progress,14-Mar-2026,M,App,1
TXN00018430,,USR68019,MCH3307,3335.84,UTR7078037144,5411.0,S,,,,,,,,,,,,,,,,,,,,,,,0
TXN00011469,2026-01-25 08:08:58,USR58915,MCH6809,5317.14,UTR5454789574,7011.0,COMPLETED,,,,,,,,,,,,,,,,,,,,,,,0
TXN00010470,,USR86284,MCH4266,13105.7,UTR6204168527,5912.0,F,,,,,,,,,,,,,,,,,,,,,,,0
TXN00003457,2026-01-26 22:08:30,USR33151,MCH8094,12513.98,UTR9269071955,7011.0,COMPLETED,,,,,,,,,,,,,,,,,,,,,,,0
TXN00016757,2026-02-25 00:58:29,USR98559,MCH1291,10686.91,591196848275,4131.0,COMPLETED,,,,,,,,,,,,,,,,,,,,,,,0
TXN00000806,,USR49709,MCH2448,18413.74,UTR 9386391192,5411.0,S,,,,,,,,,,,CBK0002616,usr_30612,MCH 2757,2026/02/10,1770780511,"3,611.11",Merchant Not Delivered,Customer says transaction was not authorized.,RESOLVED,05/03/2026 03:28 AM,Low,CHATBOT,1
TXN00008679,2026-02-08 09:09:34,USR81176,MCH1064,13347.8,UTR5547693227,5411.0,Pending,,,,,,,,,,,CBK0001391,USR46067,mch1887,2026/03/22,1774299845,"₹1,294.70",Wrong Amount,Complaint received after multiple failed attempts.,Resolved,29/03/2026 09:04 PM,P3,CHATBOT,1
TXN00005023,2026-01-18 09:00:33,USR38119,MCH5297,23828.47,UTR2178512513,5912.0,TXN_SUCCESS,,,,,,,,,,,,,,,,,,,,,,,0
TXN00015463,2026-01-30 02:22:23,USR38656,MCH7881,9228.0,UTR5156112298,5812.0,Pending,MENON PLC,5311,DEPARTMENT STORE,Partnership,pune,Maharashtra,04-Feb-2024,1137446678,Live,"₹1,357.10",,,,,,,,,,,,,0
TXN00001299,,USR95253,MCH1816,15914.39,UTR2470393619,7011.0,SUCCESS,Aurora-Kata,05311,RETAIL,Sole Proprietor,lucknow,Uttar Pradesh,1742001869,,Active,1797.52,,,,,,,,,,,,,0
TXN00000407,,USR25931,MCH2701,9736.0,UTR1040436497,,TXN_FAILED,"Prabhakar, Saraf and Mand",7011,HOSPITALITY,PRIVATE-LIMITED,HYDERABAD,Telangana,25/01/2023,1250735780,Active,"INR 2,599.41",,,,,,,,,,,,,0
TXN00019068,,USR14039,MCH7847,4726.61,UTR0995425910,7011.0,PROCESSING,Ramakrishnan-Misra,5411,GROCERIES,individual,Mumbay,Maharashtra,04/12/2025,,Active,"Rs. 2,108",,,,,,,,,,,,,0
TXN00004584,2026-03-20 23:39:43,USR80070,MCH7632,19148.81,942771673979,,F,,,,,,,,,,,,,,,,,,,,,,,0
TXN00002506,2026-02-18 19:51:27,USR55066,MCH4380,2740.51,UTR7816156230,5912.0,COMPLETED,,,,,,,,,,,,,,,,,,,,,,,0
TXN00017144,2026-03-19 04:48:22,USR74585,MCH4178,15911.2,UTR7926255180,7011.0,Fail,,,,,,,,,,,,,,,,,,,,,,,0
TXN00000281,2026-03-05 02:19:32,USR61648,MCH6970,22251.23,UTR9484286086,4131.0,TXN_SUCCESS,CHOPRA-LOKE,5311,DEPARTMENT STORE,PARTNERSHIP,JPR,Rajasthan,02-13-2025,,Enabled,564.18,,,,,,,,,,,,,0
TXN00010333,2026-03-10 02:08:24,USR24669,MCH4242,0.2234,UTR1118937622,5812.0,TXN_SUCCESS,,,,,,,,,,,,,,,,,,,,,,,0
TXN00018824,2026-02-11 03:36:25,USR82468,MCH8753,22466.31,UTR6178783705,7011.0,SUCCESS,,,,,,,,,,,,,,,,,,,,,,,0
TXN00007959,,USR83013,MCH9668,3766.26,UTR9614803628,5411.0,SUCCESS,,,,,,,,,,,,,,,,,,,,,,,0
TXN00014644,2026-01-28 16:55:13,USR19253,MCH4424,0.1545,UTR5009884392,5912.0,COMPLETED,"Date, Soman and Lall",05311,DEPARTMENT STORE,Private Limited,chennai,Tamil Nadu,2024-02-01 22:21:10,GBLD6739471452450,Live,-410.17,,,,,,,,,,,,,0
TXN00004881,2026-01-02 14:53:20,USR16413,MCH8095,5110.15,UTR9991654664,7011.0,S,Saxena LLC,MCC-5699,CLOTHS,private_limited,JPR,Rajasthan,16-Aug-2024,7415423811,Active,₹304.22,,,,,,,,,,,,,0
TXN00014260,2026-02-07 23:18:23,USR48701,MCH3574,0.2058,UTR9854941535,5812.0,Success,Sodhi-Shan,4131,TRANSPORT,partnership,Poona,Maharashtra,31-May-2025,YFPD1472473488670,INACTIVE,"Rs. 4,407",,,,,,,,,,,,,0
TXN00001324,2026-02-09 01:54:46,USR58719,MCH2384,5488.16,UTR6359783554,5411.0,PROCESSING,"ATWAL, SAWHNEY AND MAGAR",05999,MISC RETAIL,Sole Proprietor,lucknow,Uttar Pradesh,20/01/2023 11:37 PM,,A,Rs. 638,,,,,,,,,,,,,0
TXN00004137,2026-02-10 04:14:50,USR84232,MCH4173,18222.16,UTR8657631999,7011.0,COMPLETED,,,,,,,,,,,,,,,,,,,,,,,0
TXN00014704,2026-01-19 09:51:36,USR83205,MCH1868,14345.93,UTR9373605577,5812.0,COMPLETED,,,,,,,,,,,,,,,,,,,,,,,0
TXN00017718,2026-02-14 18:06:03,USR10465,MCH5467,8173.69,UTR9907042518,5812.0,COMPLETED,"Kurian, Anne and Borra",4814,MOBILE RECHARGE,INDIVIDUAL,LDH,Punjab,17-May-2024,3367286055,A,Rs. 940,CBK0002217,USR99570,MCH5980,20/01/2026,23/01/2026,1451.78,complaint,Customer says txn was not authorized.,REJECTED,2026/02/04,P4,Branch,1
TXN00011179,,USR17994,MCH2175,16056.81,UTR9628249276,4131.0,SUCCESS,,,,,,,,,,,,,,,,,,,,,,,0
TXN00018897,,USR79059,MCH1829,16130.66,UTR6120975600,5411.0,COMPLETED,Ramaswamy Group,4131,TRANSPORT,SOLE-PROPRIETOR,Calcutta,West Bengal,15/03/2024,,Live,2351.23,,,,,,,,,,,,,0
TXN00018097,2026-01-31 09:56:59,USR41962,MCH9753,897.23,UTR2354944654,5912.0,COMPLETED,Chowdhury and Sons,4814,TELECOM,INDIVIDUAL,Bombay,Maharashtra,06/07/2023 01:36 PM,XRQC4173107226583,Live,559.33,CBK0001921,USR29054,MCH8796,,27/02/2026,2522.66,delivery issue,Complaint received after multiple failed attempts.,Closed,03/03/2026 02:06 AM,High,IVR,1
TXN00018097,2026-01-31 09:56:59,USR41962,MCH9753,897.23,UTR2354944654,5912.0,COMPLETED,Chowdhury and Sons,4814,TELECOM,INDIVIDUAL,Bombay,Maharashtra,06/07/2023 01:36 PM,XRQC4173107226583,Live,559.33,CBK0001921,USR29054,MCH8796,,27/02/2026,2522.66,delivery issue,Complaint received after multiple failed attempts.,Closed,03/03/2026 02:06 AM,High,IVR,1
TXN00003366,2026-03-05 07:57:58,USR90583,MCH6378,15912.99,UTR9450001664,5912.0,COMPLETED,,,,,,,,,,,,,,,,,,,,,,,0
TXN00014197,,USR41028,MCH7109,3849.25,UTR9208697509,4131.0,COMPLETED,,,,,,,,,,,,,,,,,,,,,,,0
TXN00015406,,USR73359,MCH8872,6271.78,UTR 7357282268,,TXN_SUCCESS,,,,,,,,,,,,,,,,,,,,,,,0
TXN00011684,,USR69793,MCH9069,6786.73,UTR8640252717,4131.0,Success,,,,,,,,,,,,,,,,,,,,,,,0
TXN00012890,,USR53691,MCH1628,19592.73,UTR1902621976,5812.0,SUCCESS,,,,,,,,,,,,,,,,,,,,,,,0
TXN00012661,,USR40499,MCH8232,6663.0,UTR7873727098,5411.0,S,,,,,,,,,,,CBK0001403,USR30500,MCH6979,2026/03/08,2026/03/14,4457.64,unauth txn,Payment made to unknown merchant as per customer statement.,Resolved,30/03/2026,M,IVR,1
TXN00010337,2026-01-17 17:22:09,USR68525,MCH5111,6258.92,UTR6139994969,5411.0,COMPLETED,,,,,,,,,,,CBK0001041,USR26761,7733,2026/01/05,2026-01-13 08:17:17,"Rs. 2,203",scam,Merchant service was not delivered after payment.,Pending Bank,2026/02/05,L,CHATBOT,1
TXN00004851,,USR37044,MCH2735,24531.63,UTR1550541430,5812.0,F,,,,,,,,,,,,,,,,,,,,,,,0
TXN00019917,2026-03-20 08:59:32,USR63018,MCH9661,8462.03,UTR4959844410,5411.0,TXN_FAILED,Ramanathan Group,7011,HOSPITALITY,Individual,Mumbay,Maharashtra,2023-11-10 08:09:50,,A,735.62,,,,,,,,,,,,,0
TXN00019520,2026-03-17 18:32:30,USR83082,MCH6661,16641.69,UTR4564199226,4131.0,F,,,,,,,,,,,,,,,,,,,,,,,0
TXN00016654,2026-01-19 05:28:29,USR60922,MCH2490,23526.09,UTR3598892853,4131.0,FAILED,,,,,,,,,,,,,,,,,,,,,,,0
TXN00008525,,USR85887,MCH3186,13440.05,UTR2411979679,4131.0,COMPLETED,,,,,,,,,,,CBK0002310,USR62313,MCH8146,03-Mar-2026,03-05-2026,"INR 1,760.95",Wrong Amount,Suspicious high-value payment disputed by customer.,CLOSED,,High,Branch,1
TXN00004330,2026-02-16 20:56:17,USR47282,MCH4522,20361.53,UTR7234338539,7011.0,SUCCESS,,,,,,,,,,,,,,,,,,,,,,,0
TXN00005591,2026-01-06 04:47:38,USR54262,MCH6964,0.7798,UTR5647149687,5411.0,Fail,,,,,,,,,,,,,,,,,,,,,,,0
TXN00011595,2026-02-03 12:14:29,USR22169,MCH4664,21821.18,UTR9713608257,,TXN_FAILED,,,,,,,,,,,,,,,,,,,,,,,0
TXN00018995,,USR27774,MCH8456,21246.56,634168601723,5912.0,Fail,Srinivasan and Sons,5411,KIRANA,Individual,Jalandar,Punjab,04/03/2023 01:45 PM,XXXX9275,Live,"Rs. 3,454",,,,,,,,,,,,,0
TXN00003989,2026-03-04 14:44:34,USR89818,MCH4518,8442.98,UTR2162108569,7011.0,S,,,,,,,,,,,,,,,,,,,,,,,0
TXN00000284,2026-03-29 08:15:09,USR97613,MCH2400,2358.61,UTR3777368020,5411.0,TXN_SUCCESS,,,,,,,,,,,CBK0000801,usr94447,MCH5873,06/03/2026 06:58 AM,2026-03-21 12:58:56,"₹2,676.58",unauth txn,Customer says amount was debited twice.,Resolved,20/04/2026,M,ivr,1
TXN00014565,,USR21626,MCH7955,11286.0,UTR6166648787,7011.0,S,Sura Gr0up,5812,FOOD,individual,Amritsar,Punjab,,FIJI5501070753851,A,833.11,,,,,,,,,,,,,0
TXN00009020,2026-02-27 15:40:04,USR57798,MCH8052,0.16476,UTR3200195691,5912.0,Success,,,,,,,,,,,,,,,,,,,,,,,0
TXN00012480,,USR75541,MCH3696,2216.93,UTR 1407691188,4131.0,S,,,,,,,,,,,CBK0001496,USR39700,MCH9284,09/02/2026 02:52 AM,19/02/2026,"Rs. 2,178",Fraud Suspected,Payment made to unknown merchant as per customer statement.,CLOSED,20/02/2026,H,Call Center,1
TXN00017324,2026-02-23 01:23:49,USR73839,MCH2400,754.0,UTR4457340842,,F,,,,,,,,,,,,,,,,,,,,,,,0
TXN00018227,2026-02-23 01:56:53,USR20593,MCH5188,18350.83,601379382801,4131.0,Fail,"Dube, Nair and Datta",MCC-4131,BUS/TAXI,INDIVIDUAL,Jalandhar,Punjab,03-22-2023,4717131081,ACTIVE,2008.92,,,,,,,,,,,,,0
TXN00012438,,USR22908,MCH4475,8298.94,UTR7485511573,,Pending,,,,,,,,,,,,,,,,,,,,,,,0
TXN00014045,2026-02-22 17:34:28,USR85444,MCH1238,4750.51,UTR5397014618,5411.0,Pending,,,,,,,,,,,,,,,,,,,,,,,0
TXN00003894,,USR65592,MCH6651,10717.16,UTR3213392975,5812.0,SUCCESS,"CHOUDHRY, SARMA AND SESHADRI",07011,HOTEL,Sole Proprietor,delhi,Delhi,2024-10-05 13:55:27,SMUJ2866206053187,ACTIVE,"Rs. 2,606",,,,,,,,,,,,,0
TXN00004767,2026-01-09 16:09:23,USR32069,MCH5885,21440.0,UTR4934504087,4131.0,COMPLETED,,,,,,,,,,,,,,,,,,,,,,,0
TXN00003757,,USR19211,MCH2500,4623.97,UTR 2690411508,5912.0,TXN_SUCCESS,,,,,,,,,,,,,,,,,,,,,,,0
TXN00007180,,USR63855,MCH5748,12541.02,UTR 7987427783,5411.0,SUCCESS,,,,,,,,,,,CBK0001764,usr97480,mch8142,2026/01/31,01/02/2026,671.37,service failed,User reports money deducted but merchant denies receiving payment.,PENDING_BANK,10-Feb-2026,P2,Email,1
TXN00013303,,USR57046,MCH8903,0.13415,UTR9484852023,5912.0,Success,Keer-Sagar,5411.0,KIRANA,Partnership,lucknow,Uttar Pradesh,16/09/2024,,A,841.61,,,,,,,,,,,,,0
TXN00007382,,USR69383,MCH2034,4377.92,UTR6768604178,7011.0,SUCCESS,,,,,,,,,,,,,,,,,,,,,,,0
TXN00005878,2026-02-14 07:36:08,USR90201,MCH1162,16735.01,UTR 4843635144,,S,,,,,,,,,,,,,,,,,,,,,,,0
TXN00012869,2026-01-06 14:42:23,USR31392,MCH4964,0.14627,UTR1552850439,4131.0,S,SARKAR-GODA,5311,DEPT_STORE,PRIVATE_LIMITED,Poona,Maharashtra,14/07/2025,,SUSPENDED,"Rs. 1,517",,,,,,,,,,,,,0
TXN00005154,2026-01-31 14:01:26,USR38068,MCH3078,19012.4,UTR2370050172,4131.0,FAILED,"gandhi, rout and sankaran",7011,HOTEL,SOLE-PROPRIETOR,Bengaluru,Karnataka,2023-07-10 04:10:18,,Live,₹752.09,,,,,,,,,,,,,0
TXN00003763,,USR26701,MCH4281,13291.06,UTR3408430202,5411.0,Initiated,,,,,,,,,,,,,,,,,,,,,,,0
TXN00000527,2026-02-17 10:21:42,USR90135,MCH9748,10376.34,UTR 6115462761,5411.0,PENDING,,,,,,,,,,,CBK0002261,USR82246,MCH-6318,18/01/2026,2026/01/20,3784.42,charged twice,Customer complaint text unclear due to poor call center notes.,In Progress,2026-01-29 03:15:21,P4,Branch,1
TXN00005071,2026-01-29 07:27:56,USR69291,MCH7347,13824.84,UTR5386565582,,S,,,,,,,,,,,,,,,,,,,,,,,0
TXN00007263,,USR19254,MCH4124,16752.14,UTR3564728041,5411.0,S,"Dara, Salvi and Sawhney",5411,GROCERIES,sole_proprietor,bengaluru,Karnataka,2025/10/12,INFT7849125820167,ACTIVE,2121.35,,,,,,,,,,,,,0
TXN00010836,2026-02-20 10:48:12,USR86605,MCH5596,24161.0,UTR2785931331,5411.0,S,Biswas Group,5311,RETAIL,partnership,Bangalore,Karnataka,12-02-2024,MQQQ6004896266330,S,-464.03,,,,,,,,,,,,,0
TXN00016916,2026-02-11 01:28:33,USR66100,MCH1592,12210.0,UTR1433670747,4131.0,TXN_SUCCESS,Cherian-Bhavsar,7011,HOTEL_LODGING,sole_proprietor,mumbai,Maharashtra,06-12-2024,7646312300,Live,"INR 2,941.81",,,,,,,,,,,,,0
TXN00001404,2026-02-22 16:20:04,USR22424,MCH5072,0.18412,UTR5232435868,4131.0,S,Shroff-Sangha,5999,RETAIL OTHER,PRIVATE-LIMITED,jaipur,Rajasthan,2024/12/08,XXXX4443,Active,3955.29,,,,,,,,,,,,,0
TXN00011575,2026-02-01 02:46:44,USR84642,MCH3535,19539.44,UTR4081864005,5411.0,PROCESSING,Kaur LLC,7011,HOTELS,individual,ludhiana,Punjab,2023-04-22 12:53:03,XXXX4614,Enabled,438.79,,,,,,,,,,,,,0
TXN00006024,2026-01-26 04:30:25,USR42784,MCH2692,2490.0,UTR8191132363,,COMPLETED,,,,,,,,,,,,,,,,,,,,,,,0
TXN00012770,,USR61790,MCH3652,8985.51,UTR3808235865,5912.0,COMPLETED,Varghese PLC,,OTHER,Partnership,LDH,Punjab,,,Active,"Rs. 2,254",,,,,,,,,,,,,0
TXN00007603,2026-01-04 06:18:55,USR16154,MCH5374,14509.91,UTR5833258555,5812.0,TXN_SUCCESS,,,,,,,,,,,,,,,,,,,,,,,0
TXN00007000,2026-02-18 19:41:42,USR10358,MCH3643,15541.47,631255766878,,SUCCESS,,,,,,,,,,,,,,,,,,,,,,,0
TXN00012638,,USR58626,MCH5051,0.20268,UTR2371663399,4131.0,TXN_SUCCESS,,,,,,,,,,,,,,,,,,,,,,,0
TXN00002894,2026-03-01 09:56:34,USR34667,MCH1108,16370.0,UTR4951669953,5411.0,TXN_SUCCESS,,,,,,,,,,,CBK0002027,USR-72952,MCH7286,10-Jan-2026,1768080402,,customer issue,Customer says amount was debited twice. pls check asap,WIP,08-Feb-2026,P3,CHATBOT,1
TXN00004935,,USR78423,MCH1975,12231.32,UTR7103700017,5912.0,S,,,,,,,,,,,CBK0000050,USR75712,MCH2076,31-Jan-2026,01/02/2026 05:11 PM,"₹18,552.59",complaint,Suspicious high-value payment disputed by customer.,Resolved,03-Mar-2026,L,Call Center,1
TXN00005169,2026-03-17 17:23:05,USR24832,MCH9388,5096.34,UTR7546307914,5812.0,Pending,"mahajan, dixit and memon",7011,HOSPITALITY,PARTNERSHIP,Calcutta,West Bengal,2024/11/21,,ACTIVE,1507.31,,,,,,,,,,,,,0
TXN00017912,2026-01-11 22:45:08,USR56200,MCH7039,473.7,UTR 7679499293,,SUCCESS,,,,,,,,,,,,,,,,,,,,,,,0
TXN00002540,,USR74174,MCH2571,19225.38,798114224978,5411.0,Success,,,,,,,,,,,,,,,,,,,,,,,0
TXN00000519,,USR51701,MCH9637,24682.03,UTR1898797939,5411.0,Initiated,,,,,,,,,,,,,,,,,,,,,,,0
TXN00008277,2026-01-25 03:33:53,USR24314,MCH1440,12748.29,UTR0916033331,5812.0,S,,,,,,,,,,,,,,,,,,,,,,,0
TXN00000866,,USR18807,MCH2311,13995.41,UTR7172418202,4131.0,S,,,,,,,,,,,,,,,,,,,,,,,0
TXN00004094,2026-01-27 00:25:12,USR15311,MCH9189,23222.2,UTR9344797928,5411.0,SUCCESS,,,,,,,,,,,CBK0002683,USR73891,MCH8154,08/01/2026,06-Jan-2026,2519.45,incorrect amount,suspicious high-value payment disputed by customer.,In Progress,21-Jan-2026,HIGH,ivr,1
TXN00006864,,USR21809,MCH9043,0.1952,UTR8295696492,4131.0,S,Setty and Sons,7011,HOTEL,PARTNERSHIP,Pune,Maharashtra,02-10-2024,,Active,"Rs. 3,323",,,,,,,,,,,,,0
TXN00015091,,USR46748,MCH6910,5657.0,UTR 4220422931,5411.0,S,,,,,,,,,,,CBK0000704,USR45203,MCH9864,28/03/2026,03/04/2026 06:18 PM,20286.73,Service Not Provided,Suspicious high-value payment disputed by customer. NA,Open,2026/05/01,High,chatbot,1
TXN00008750,,USR53557,MCH4095,0.2534,UTR8597559144,7011.0,Success,,,,,,,,,,,,,,,,,,,,,,,0
TXN00009633,2026-02-03 20:19:58,USR67852,MCH2760,2652.06,UTR0841456030,,Success,,,,,,,,,,,,,,,,,,,,,,,0
TXN00005917,2026-02-07 12:45:47,USR68024,MCH7589,24614.55,UTR0675795335,5812.0,Success,"Mangat, Din and Chatterjee",MCC-7011,HOTEL,PARTNERSHIP,Bombay,Maharashtra,17/01/2024,XXXX6278,Active,"INR 1,692.13",,,,,,,,,,,,,0
TXN00003578,,USR92174,MCH6533,12239.92,UTR3364574990,,SUCCESS,,,,,,,,,,,,,,,,,,,,,,,0
TXN00006069,2026-03-07 23:50:40,USR51738,MCH7061,0.2679,UTR9120576409,4131.0,Success,Grover and Sons,7011,HOSPITALITY,INDIVIDUAL,JPR,Rajasthan,1686608001,,A,462.72,,,,,,,,,,,,,0
TXN00013745,,USR31273,MCH3511,2382.35,UTR8035214805,5812.0,TXN_FAILED,"Konda, Venkatesh and Jha",5411,GROCERY,individual,Lucknow,Uttar Pradesh,2025/06/28,BGWP5416829581598,Active,,,,,,,,,,,,,,0
TXN00015541,,USR10385,MCH6061,0.104,UTR7641491823,5912.0,COMPLETED,nazareth plc,4131,TRANSPORT,sole_proprietor,Poona,Maharashtra,2025-02-02 12:44:57,,Suspended,1189.87,,,,,,,,,,,,,0
TXN00014919,2026-02-20 11:51:37,USR56704,MCH6657,0.18403,UTR9696166124,5411.0,SUCCESS,Atwal-Sarraf,05411,GROCERY,partnership,Hyd,Telangana,,,Enabled,Rs. 804,,,,,,,,,,,,,0
TXN00003151,2026-03-28 17:08:51,USR35006,MCH2738,15759.88,UTR2124423911,5812.0,COMPLETED,Yadav Group,5999,OTHER,Individual,pune,Maharashtra,2024-11-03 22:47:58,8802607832,Enabled,1282.34,,,,,,,,,,,,,0
TXN00008832,2026-01-30 14:31:57,USR93105,MCH9429,10273.4,UTR4613298097,5411.0,COMPLETED,Varghese-Mitter,MCC-7011,HOTEL,partnership,Hyd,Telangana,2024/12/16,ICYM9819940442894,Live,1566.55,,,,,,,,,,,,,0
TXN00016863,,USR59358,MCH1622,6721.0,UTR 9770514957,5411.0,F,,,,,,,,,,,,,,,,,,,,,,,0
TXN00010942,,USR50072,MCH1233,16545.26,UTR4456656757,5912.0,TXN_SUCCESS,"Upadhyay, Lall and Kala",5942,BOOKS,private_limited,Pune,Maharashtra,2024/07/19,,ACTIVE,-1465.98,,,,,,,,,,,,,0
TXN00017968,2026-03-10 03:23:44,USR32402,MCH6198,0.10036,UTR8775241810,5812.0,Fail,Rana-Sabharwal,5311,RETAIL,Individual,Bombay,Maharashtra,,,Live,410.5,,,,,,,,,,,,,0
TXN00002319,2026-03-01 17:04:24,USR99864,MCH1914,0.10551,UTR5634531671,5912.0,COMPLETED,,,,,,,,,,,,,,,,,,,,,,,0
TXN00008506,,USR56381,MCH4961,18335.86,UTR8547878859,7011.0,TXN_SUCCESS,,,,,,,,,,,,,,,,,,,,,,,0
TXN00008315,,USR84381,MCH5373,9899.66,UTR 3074239909,5411.0,TXN_SUCCESS,,,,,,,,,,,,,,,,,,,,,,,0
